Index,date,inflation,unemployment
110,1986-07-01,0.6114338122898078,6.966666666666666
111,1986-10-01,0.6988757216651376,6.833333333333333
112,1987-01-01,1.207000603500319,6.599999999999999
113,1987-04-01,1.1329755515802065,6.266666666666667
114,1987-07-01,1.0613207547169878,6.0
115,1987-10-01,0.933488914819125,5.833333333333333
116,1988-01-01,0.7803468208092523,5.7
117,1988-04-01,1.1471178663607695,5.466666666666666
118,1988-07-01,1.219166430394103,5.466666666666666
119,1988-10-01,1.092436974789912,5.333333333333333
120,1989-01-01,1.1360487669714647,5.2
121,1989-04-01,1.6164383561643625,5.233333333333333
122,1989-07-01,0.7818819088703188,5.233333333333333
123,1989-10-01,1.016586409844833,5.366666666666667
124,1990-01-01,1.7213983050847315,5.3
125,1990-04-01,0.9893256964332187,5.333333333333333
126,1990-07-01,1.7272492910544113,5.7
127,1990-10-01,1.6979219462746942,6.133333333333333
128,1991-01-01,0.7475703962123381,6.6000000000000005
129,1991-04-01,0.5936186000494503,6.833333333333333
130,1991-07-01,0.762232603884927,6.866666666666667
131,1991-10-01,0.829673011224985,7.1000000000000005
132,1992-01-01,0.6776379477250849,7.366666666666667
133,1992-04-01,0.7692307692307665,7.6000000000000005
134,1992-07-01,0.7633587786259444,7.633333333333333
135,1992-10-01,0.8759469696969724,7.366666666666667
136,1993-01-01,0.7275287491199434,7.133333333333333
137,1993-04-01,0.7222739981360471,7.066666666666666
138,1993-07-01,0.4626416840157521,6.8
139,1993-10-01,0.8289201013124581,6.633333333333333
140,1994-01-01,0.5023978077186575,6.566666666666666
141,1994-04-01,0.5680527152919668,6.2
142,1994-07-01,0.9263443289652118,6.0
143,1994-10-01,0.5820461159615098,5.633333333333333
144,1995-01-01,0.7344758513242677,5.466666666666666
145,1995-04-01,0.8174988952717621,5.666666666666667
146,1995-07-01,0.504054350208194,5.666666666666667
147,1995-10-01,0.5451373746184096,5.566666666666666
148,1996-01-01,0.889178052483186,5.533333333333334
149,1996-04-01,0.8598452278590019,5.5
150,1996-07-01,0.5754475703324768,5.266666666666667
151,1996-10-01,0.8688281415554222,5.333333333333333
152,1997-01-01,0.6092436974789894,5.233333333333333
153,1997-04-01,0.2296930465650604,5.0
154,1997-07-01,0.49999999999998934,4.866666666666667
155,1997-10-01,0.5389718076285188,4.666666666666667
156,1998-01-01,0.20618556701030855,4.633333333333333
157,1998-04-01,0.3292181069958877,4.3999999999999995
158,1998-07-01,0.5127153404429929,4.533333333333333
159,1998-10-01,0.4692919812283147,4.433333333333334
160,1999-01-01,0.36555645816409577,4.3
161,1999-04-01,0.7486847430190346,4.266666666666667
162,1999-07-01,0.7431211086563749,4.233333333333333
163,1999-10-01,0.7376395534290259,4.066666666666666
164,2000-01-01,0.9895111814763435,4.033333333333333
165,2000-04-01,0.783852635704485,3.9333333333333336
166,2000-07-01,0.9138635037915677,4.0
167,2000-10-01,0.7129094412331449,3.9
168,2001-01-01,0.9565716472163643,4.233333333333333
169,2001-04-01,0.70115595982565,4.3999999999999995
170,2001-07-01,0.2822732404968109,4.833333333333333
171,2001-10-01,-0.07506098705197806,5.5
172,2002-01-01,0.3192488262910853,5.7
173,2002-04-01,0.7862223886184738,5.833333333333333
174,2002-07-01,0.538632986627019,5.733333333333333
175,2002-10-01,0.5911694069832052,5.866666666666667
176,2003-01-01,1.028466483011936,5.866666666666667
177,2003-04-01,-0.1636066169787176,6.133333333333333
178,2003-07-01,0.7465404224326067,6.133333333333333
179,2003-10-01,0.37954093620098384,5.833333333333333
180,2004-01-01,0.8462369463449804,5.7
181,2004-04-01,0.785574004642009,5.599999999999999
182,2004-07-01,0.6377325066430517,5.433333333333334
183,2004-10-01,1.073754620665368,5.433333333333334
184,2005-01-01,0.5050505050504972,5.3
185,2005-04-01,0.6757927568878719,5.1000000000000005
186,2005-07-01,1.5146299483648873,4.966666666666667
187,2005-10-01,0.9325194981349538,4.966666666666667
188,2006-01-01,0.5207458424324019,4.733333333333333
189,2006-04-01,0.9024064171123003,4.633333333333333
190,2006-07-01,0.9440211990725533,4.633333333333334
191,2006-10-01,-0.41017227235438103,4.433333333333334
192,2007-01-01,0.9803953871499127,4.5
193,2007-04-01,1.1325538256728551,4.5
194,2007-07-01,0.6330124715071772,4.666666666666667
195,2007-10-01,1.2266417875755442,4.8
196,2008-01-01,1.083188565076032,5.0
197,2008-04-01,1.3009373203260566,5.333333333333333
198,2008-07-01,1.5418805375084998,6.0
199,2008-10-01,-2.2901902729738577,6.866666666666667
200,2009-01-01,-0.6878696149613561,8.266666666666667
201,2009-04-01,0.5317571056592474,9.299999999999999
202,2009-07-01,0.8603933360498583,9.633333333333333
203,2009-10-01,0.7829333531466087,9.933333333333334
204,2010-01-01,0.15850343270515932,9.833333333333334
205,2010-04-01,-0.03526947411681691,9.633333333333333
206,2010-07-01,0.2931467175544489,9.466666666666667
207,2010-10-01,0.8097240300212638,9.5
208,2011-01-01,1.0672177236431102,9.033333333333333
209,2011-04-01,1.1370135904199108,9.066666666666666
210,2011-07-01,0.6520658151564662,9.0
211,2011-10-01,0.4489026659863393,8.633333333333333
212,2012-01-01,0.5631718496290183,8.266666666666667
213,2012-04-01,0.21110167041860084,8.2
214,2012-07-01,0.45147022831371064,8.033333333333333
215,2012-10-01,0.6649524381347582,7.8
216,2013-01-01,0.4019547390319733,7.733333333333333
217,2013-04-01,-0.10948517573591277,7.533333333333334
218,2013-07-01,0.540843370897881,7.233333333333333
219,2013-10-01,0.3697671095870936,6.933333333333334
220,2014-01-01,0.6227864390565996,6.666666666666667
221,2014-04-01,0.5310788653529741,6.2
222,2014-07-01,0.2558340146661342,6.066666666666666
223,2014-10-01,-0.2484437176724863,5.7
224,2015-01-01,-0.6472810677323193,5.533333333333334
225,2015-04-01,0.6819485458137597,5.433333333333334
226,2015-07-01,0.37770087778528083,5.1000000000000005
227,2015-10-01,-0.007567635744465395,5.033333333333333
228,2016-01-01,-0.0620873399288846,4.8999999999999995
229,2016-04-01,0.7997834708611151,4.933333333333334
230,2016-07-01,0.4244745544826012,4.8999999999999995
231,2016-10-01,0.6347825364148019,4.766666666666667
232,2017-01-01,0.7037406181684025,4.566666666666666
233,2017-04-01,0.1153768338628236,4.366666666666667
234,2017-07-01,0.4780435851220677,4.333333333333333
235,2017-10-01,0.7955306776687543,4.166666666666667
236,2018-01-01,0.8426417154837162,4.033333333333333
237,2018-04-01,0.5444105004913213,3.9333333333333336
238,2018-07-01,0.4018419306496934,3.766666666666667
239,2018-10-01,0.4071205031659808,3.8333333333333335
240,2019-01-01,0.26697162635052063,3.8666666666666667
241,2019-04-01,0.7347166440616837,3.6333333333333333
242,2019-07-01,0.32987612015535905,3.6
243,2019-10-01,0.7023590726152662,3.6
244,2020-01-01,0.34097489349380616,3.8333333333333335
245,2020-04-01,-0.9434472666565052,13.0
246,2020-07-01,1.1374837771691793,8.799999999999999
247,2020-10-01,0.6974187534154019,6.733333333333333
248,2021-01-01,1.0038958103757878,6.233333333333333
249,2021-04-01,1.8782292534490708,5.933333333333334
